date,TSLA_TWT_VaderSentimentScore,TSLA_TWT_pos,TSLA_TWT_neu,TSLA_TWT_neg
2015-05-06,0.16307961538461538,0.13494903846153847,0.8087528846153845,0.05629326923076923
2015-05-07,0.05611183800623053,0.0870643821391485,0.8646832814122535,0.04825441329179647
2015-05-08,0.14987464788732396,0.10330181086519115,0.8606076458752515,0.0360804828973843
2015-05-09,0.20600931677018633,0.10251863354037268,0.8795341614906832,0.017950310559006213
2015-05-10,0.20987789473684212,0.1160421052631579,0.8527421052631579,0.031221052631578945
2015-05-11,0.22026129943502823,0.14063841807909605,0.8195762711864407,0.039788135593220336
2015-05-12,0.20202605633802817,0.13169718309859155,0.8310422535211267,0.03726056338028169
2015-05-13,0.23475402843601895,0.1428909952606635,0.8241919431279622,0.032924170616113746
2015-05-14,0.14264424778761062,0.0965103244837758,0.8701386430678465,0.03337168141592921
2015-05-15,0.14245485961123108,0.10799568034557236,0.8569805615550755,0.03503023758099352
2015-05-16,0.139236,0.080128,0.89486,0.025027999999999998
2015-05-17,0.15637115384615383,0.08463942307692308,0.8931826923076923,0.022197115384615385
2015-05-18,0.0421938829787234,0.07792021276595745,0.8591356382978724,0.06296542553191489
2015-05-19,0.015763274336283183,0.08228318584070797,0.8535575221238938,0.06416371681415929
2015-05-20,0.16097894736842105,0.10197783933518005,0.8685180055401662,0.029501385041551247
2015-05-21,0.0746672877846791,0.0774016563146998,0.8853933747412008,0.03720703933747412
2015-05-22,0.14013097826086957,0.10654347826086956,0.8507336956521739,0.04273369565217391
2015-05-23,0.174564,0.11732,0.8433466666666667,0.03933333333333334
2015-05-24,0.3136,0.17680434782608695,0.7675217391304348,0.05569565217391304
2015-05-25,0.21922318840579708,0.1103671497584541,0.8774444444444445,0.012207729468599035
2015-05-26,0.17332862745098038,0.12328627450980392,0.8380470588235294,0.03867450980392157
2015-05-27,0.2209858108108108,0.12340202702702703,0.854222972972973,0.022375
2015-05-28,0.19224760914760916,0.11232016632016632,0.8668274428274428,0.02085239085239085
2015-05-29,0.2159108843537415,0.12579931972789116,0.8466394557823129,0.02757823129251701
2015-05-30,0.262580081300813,0.12856910569105692,0.8587926829268293,0.012650406504065041
2015-05-31,0.2900322580645161,0.14873790322580646,0.8303709677419354,0.02089516129032258
2015-06-01,0.21831554054054053,0.13039527027027029,0.8352060810810811,0.03442567567567567
2015-06-02,0.21995123674911662,0.13113074204946995,0.8353639575971731,0.03351943462897527
2015-06-03,0.20888636363636365,0.10887337662337662,0.8643603896103896,0.026785714285714284
2015-06-04,0.21236666666666665,0.11360701754385966,0.8638666666666667,0.022533333333333332
2015-06-05,0.25993203592814373,0.1442305389221557,0.8336856287425151,0.022083832335329342
2015-06-06,0.2843883116883117,0.16805194805194804,0.7784805194805194,0.05350649350649351
2015-06-07,0.2468463414634146,0.1358109756097561,0.8394756097560976,0.024743902439024388
2015-06-08,0.21814813359528487,0.13886836935166993,0.8285952848722986,0.032542239685658156
2015-06-09,0.1550986328125,0.113060546875,0.846798828125,0.040158203125
2015-06-10,0.1457816120906801,0.09476070528967254,0.8755239294710329,0.02970780856423174
2015-06-11,0.15665063291139242,0.0947879746835443,0.874506329113924,0.030705696202531645
2015-06-12,0.024054761904761905,0.07156084656084656,0.8676878306878306,0.06074603174603174
2015-06-13,0.29743,0.14978571428571427,0.8273142857142857,0.022914285714285717
2015-06-14,0.105112,0.07061333333333333,0.9067266666666666,0.022673333333333334
2015-06-15,0.14660830860534127,0.11999109792284866,0.8273353115727003,0.052661721068249255
2015-06-16,0.2544277966101695,0.12830847457627118,0.8638779661016949,0.007813559322033899
2015-06-17,0.23504170124481327,0.14861410788381743,0.8227946058091286,0.028593360995850622
2015-06-18,0.09392684085510689,0.08987410926365796,0.8712517814726841,0.03885985748218527
2015-06-19,0.18190738007380075,0.10956826568265683,0.8606605166051661,0.02978966789667897
2015-06-20,0.15310984455958548,0.07990673575129534,0.9076683937823835,0.012414507772020725
2015-06-21,0.1579154255319149,0.08495212765957447,0.8970425531914894,0.018
2015-06-22,0.13342727272727273,0.1115409090909091,0.8302181818181819,0.05824318181818182
2015-06-23,0.19459466666666667,0.144528,0.814416,0.04106666666666667
2015-06-24,0.16868301282051282,0.10650320512820513,0.8608141025641026,0.03269871794871795
2015-06-25,0.21329582366589325,0.13363109048723898,0.8370580046403712,0.029303944315545245
2015-06-26,0.3377655052264808,0.16122648083623692,0.8173693379790941,0.02140418118466899
2015-06-27,0.37255194174757283,0.17330097087378638,0.8184951456310681,0.008218446601941747
2015-06-28,0.34730228571428573,0.17043142857142857,0.8152628571428571,0.014302857142857143
2015-06-29,0.19373358974358976,0.1090076923076923,0.8691641025641026,0.021825641025641027
2015-06-30,0.25053537234042556,0.13863563829787234,0.839034574468085,0.02231914893617021
2015-07-01,0.20728008298755188,0.1341078838174274,0.8327385892116183,0.03315352697095436
2015-07-02,0.1553452777777778,0.1166736111111111,0.8419555555555556,0.04137916666666667
2015-07-03,0.18034772727272727,0.09747272727272727,0.8833363636363637,0.019186363636363637
2015-07-04,0.20227244897959185,0.11562244897959183,0.8586989795918367,0.025668367346938774
2015-07-05,0.225553,0.14343999999999998,0.81948,0.03707
2015-07-06,0.18421409090909094,0.13293636363636363,0.8288090909090908,0.03827272727272727
2015-07-07,0.18994130434782608,0.1280612648221344,0.830009881422925,0.04192490118577075
2015-07-08,0.13835677083333334,0.12740364583333333,0.814015625,0.058578125
2015-07-09,0.24797787610619468,0.17323893805309734,0.7789070796460177,0.047831858407079646
2015-07-10,0.16306493506493508,0.0940051948051948,0.8810805194805195,0.02490649350649351
2015-07-11,0.19898050314465407,0.10218238993710692,0.8842955974842768,0.013528301886792451
2015-07-12,0.10611761363636364,0.08435227272727273,0.8819375,0.03370454545454546
2015-07-13,0.1546722222222222,0.13444444444444445,0.7972160493827161,0.06835802469135803
2015-07-14,0.06118390410958904,0.06927739726027397,0.8962054794520549,0.03451712328767124
2015-07-15,0.14967615658362987,0.0973950177935943,0.8728967971530249,0.02969395017793594
2015-07-16,0.19328074324324324,0.1096587837837838,0.8676824324324325,0.022662162162162162
2015-07-17,0.14906773618538324,0.13101782531194298,0.8134171122994652,0.055568627450980394
2015-07-18,0.2172560344827586,0.15525,0.7992327586206897,0.04548275862068965
2015-07-19,0.1313094827586207,0.09594827586206897,0.8621896551724137,0.04185344827586207
2015-07-20,0.22044168674698794,0.1422578313253012,0.8239228915662651,0.033819277108433736
2015-07-21,0.12326184448462929,0.1255641952983725,0.8089783001808318,0.06546473779385172
2015-07-22,0.17853676470588234,0.11914338235294117,0.8435404411764706,0.03731985294117647
2015-07-23,0.09152621951219513,0.06897560975609755,0.9004146341463415,0.030597560975609756
2015-07-24,0.2246667896678967,0.12360147601476015,0.8569630996309963,0.019424354243542438
2015-07-25,0.16359084507042254,0.10388028169014084,0.8701830985915493,0.025922535211267608
2015-07-26,0.27770519480519484,0.13018181818181818,0.8596493506493507,0.010181818181818183
2015-07-27,0.14545,0.13141250000000002,0.8106083333333333,0.0579875
2015-07-28,0.1769536332179931,0.13158477508650518,0.8261487889273357,0.0422560553633218
2015-07-29,0.2953738271604938,0.14196543209876544,0.8401506172839507,0.01788641975308642
2015-07-30,0.3007031825795645,0.1336172529313233,0.8564907872696818,0.009893634840871022
2015-07-31,0.18064528795811519,0.10018586387434555,0.877455497382199,0.022361256544502616
2015-08-01,0.1768136612021858,0.09545355191256831,0.8930382513661201,0.01151912568306011
2015-08-02,0.14618844444444445,0.08727555555555555,0.8894311111111111,0.02328888888888889
2015-08-03,0.1459352777777778,0.09878888888888888,0.8694277777777777,0.03178333333333334
2015-08-04,0.22098362068965519,0.14553879310344828,0.811103448275862,0.043353448275862065
2015-08-05,0.1627633827375763,0.1482554489973845,0.790691368788143,0.06104969485614647
2015-08-06,0.13438898450946643,0.1182564543889845,0.8182667814113598,0.06345955249569707
2015-08-07,0.200510278372591,0.1210149892933619,0.8500107066381156,0.028959314775160602
2015-08-08,0.24436111111111108,0.14730555555555555,0.8220740740740742,0.03063888888888889
2015-08-09,0.11325416666666668,0.12764583333333335,0.8055555555555556,0.06679166666666667
2015-08-10,0.13593882681564246,0.12162569832402235,0.813013966480447,0.0653659217877095
2015-08-11,0.15006291390728477,0.1065728476821192,0.8543642384105959,0.03906291390728477
2015-08-12,0.14858126984126985,0.10938730158730159,0.8499460317460318,0.04066349206349207
2015-08-13,0.20449265536723163,0.13047033898305085,0.8352118644067797,0.03432485875706215
2015-08-14,0.2033534939759036,0.13286024096385543,0.8335084337349398,0.03363373493975904
2015-08-15,0.18643463687150838,0.11829608938547487,0.8475474860335196,0.03416201117318436
2015-08-16,0.20620818181818182,0.14294545454545454,0.8033727272727272,0.053672727272727275
2015-08-17,0.18549447300771207,0.13017095115681235,0.8261491002570694,0.04369151670951157
2015-08-18,0.1334583815028902,0.09833526011560693,0.8681618497109826,0.03350867052023121
2015-08-19,0.13282293906810036,0.11744444444444445,0.8349784946236559,0.047584229390681
2015-08-20,0.14670072992700728,0.13676277372262774,0.7942262773722627,0.06902554744525548
2015-08-21,0.12574466403162055,0.1200513833992095,0.8167312252964427,0.06322134387351779
2015-08-22,0.20273666666666668,0.13166666666666665,0.8146166666666667,0.053766666666666664
2015-08-23,0.13222727272727272,0.11229545454545455,0.8150681818181819,0.0725909090909091
2015-08-24,0.15021396103896104,0.15296753246753245,0.7741753246753247,0.0728474025974026
2015-08-25,0.1710761904761905,0.10994920634920635,0.853073015873016,0.03698730158730159
2015-08-26,0.15562780898876405,0.11678370786516855,0.8422471910112359,0.04097191011235955
2015-08-27,0.17017690875232774,0.12248417132216015,0.8377281191806332,0.03977653631284916
2015-08-28,0.1752979674796748,0.10998780487804878,0.8589268292682927,0.031097560975609756
2015-08-29,0.14712941176470587,0.08810859728506788,0.892158371040724,0.019742081447963803
2015-08-30,0.19947142857142858,0.11510285714285715,0.8545542857142857,0.030359999999999998
2015-08-31,0.174925,0.12666883116883118,0.8278051948051948,0.0455
2015-09-01,0.15806805555555556,0.12271875000000002,0.8237673611111112,0.0535
2015-09-02,0.16584444444444443,0.12083809523809524,0.8425142857142857,0.03665079365079365
2015-09-03,0.1624030303030303,0.10983164983164982,0.8463737373737373,0.04378451178451178
2015-09-04,0.12820161943319838,0.10473684210526316,0.8481862348178139,0.047089068825910935
2015-09-05,0.19739253731343284,0.12735820895522387,0.8277910447761194,0.044880597014925375
2015-09-06,0.16853513513513513,0.10428378378378378,0.8621351351351352,0.033594594594594594
2015-09-07,0.2792287671232877,0.140986301369863,0.8426575342465754,0.016356164383561644
2015-09-08,0.16766409395973156,0.09853020134228187,0.8780906040268456,0.023369127516778523
2015-09-09,0.21240607142857143,0.11546428571428571,0.8647392857142857,0.019807142857142856
2015-09-10,0.1442239852398524,0.09110332103321034,0.877819188191882,0.031077490774907752
2015-09-11,0.1606252,0.09294799999999999,0.883796,0.023248
2015-09-12,0.22020967741935485,0.13501612903225807,0.8314677419354839,0.03353225806451613
2015-09-13,0.25540133333333337,0.14457333333333333,0.8165466666666666,0.03886666666666667
2015-09-14,0.19006930693069307,0.12953465346534654,0.8226980198019802,0.04777722772277228
2015-09-15,0.12514840989399295,0.09946289752650177,0.8596395759717315,0.040915194346289756
2015-09-16,0.13732757575757576,0.1265090909090909,0.8194575757575757,0.05403636363636364
2015-09-17,0.18746942857142856,0.11006857142857143,0.8651457142857143,0.02478285714285714
2015-09-18,0.20484171974522294,0.11614649681528662,0.852875796178344,0.030987261146496817
2015-09-19,0.1451422018348624,0.08006422018348625,0.8993715596330275,0.020573394495412844
2015-09-20,0.1604248175182482,0.10327007299270073,0.8634306569343067,0.03330656934306569
2015-09-21,0.12212081784386619,0.1129182156133829,0.8363420074349442,0.0507453531598513
2015-09-22,0.1257731012658228,0.10974683544303797,0.8420158227848101,0.048240506329113926
2015-09-23,0.1683808943089431,0.10977642276422764,0.8566056910569105,0.0336219512195122
2015-09-24,0.14927335329341318,0.12046407185628742,0.8343802395209581,0.04516167664670659
2015-09-25,0.2192421487603306,0.13061157024793388,0.8362851239669421,0.033128099173553714
2015-09-26,0.16087671957671956,0.09953439153439154,0.8716402116402117,0.028835978835978836
2015-09-27,0.2245962199312715,0.11123367697594502,0.8709243986254295,0.017845360824742265
2015-09-28,0.17686107954545455,0.1109375,0.8537585227272728,0.035295454545454547
2015-09-29,0.17021558935361217,0.11556463878326996,0.8442376425855513,0.04019771863117871
2015-09-30,0.17705889830508473,0.1288834745762712,0.8289766949152542,0.04213983050847458
2015-10-01,0.13992050632911393,0.1142506329113924,0.8357164556962026,0.05004303797468354
2015-10-02,0.16517643504531723,0.11360422960725076,0.8511933534743202,0.035196374622356495
2015-10-03,0.23115052631578947,0.13512631578947368,0.8343263157894737,0.030547368421052632
2015-10-04,0.24267162162162162,0.13106756756756757,0.8443986486486487,0.024567567567567568
2015-10-05,0.1956112211221122,0.12220132013201321,0.8423432343234323,0.03546204620462046
2015-10-06,0.11970259740259741,0.1013090909090909,0.848451948051948,0.050267532467532475
2015-10-07,0.10695192307692307,0.10999759615384616,0.8302788461538462,0.05971153846153846
2015-10-08,0.13081888888888887,0.11304444444444443,0.8400444444444444,0.046900000000000004
2015-10-09,0.09796133768352365,0.11196084828711257,0.8190815660685155,0.06895595432300164
2015-10-10,0.21833669724770643,0.13462385321100917,0.8241284403669724,0.04122935779816513
2015-10-11,0.17585697674418604,0.11161627906976744,0.8533372093023256,0.03504651162790698
2015-10-12,0.1444945945945946,0.10836486486486487,0.8463810810810811,0.04523783783783784
2015-10-13,0.16208762626262627,0.13697474747474747,0.811459595959596,0.05157828282828283
2015-10-14,0.15786636155606407,0.10617620137299771,0.8618787185354692,0.03197711670480549
2015-10-15,0.17255708502024292,0.0980991902834008,0.8780688259109312,0.02382995951417004
2015-10-16,0.2235097142857143,0.14082285714285714,0.8240571428571429,0.03513142857142857
2015-10-17,0.2756734375,0.1814375,0.765984375,0.0525703125
2015-10-18,0.1771695035460993,0.13695035460992908,0.811468085106383,0.051574468085106386
2015-10-19,0.17064716981132075,0.13237735849056603,0.8155396226415094,0.05204905660377358
2015-10-20,0.08423700516351118,0.1297616179001721,0.7798029259896729,0.09041652323580035
2015-10-21,0.12887905236907732,0.13012718204488777,0.8075286783042395,0.06233915211970075
2015-10-22,0.188766796875,0.13317578125,0.8237421875,0.0430546875
2015-10-23,0.12061254237288135,0.1185728813559322,0.8202,0.061233898305084744
2015-10-24,0.16236233766233765,0.11049350649350648,0.8580194805194805,0.03149350649350649
2015-10-25,0.28069099999999997,0.15252000000000002,0.8198000000000001,0.02765
2015-10-26,0.21374242424242423,0.14866666666666667,0.8001818181818182,0.05114646464646465
2015-10-27,0.14883333333333332,0.09590983606557378,0.8788387978142076,0.025254098360655737
2015-10-28,-0.06385626740947076,0.061785515320334265,0.874690807799443,0.06353203342618384
2015-10-29,0.09949934640522876,0.0775,0.8943169934640522,0.028189542483660127
2015-10-30,0.10160506756756757,0.0968108108108108,0.8489932432432432,0.05419594594594595
2015-10-31,0.09080526315789474,0.12870526315789474,0.7814631578947369,0.08985263157894736
2015-11-01,0.24822290502793296,0.12090502793296089,0.8598268156424581,0.01924581005586592
2015-11-02,0.16724738955823293,0.11455421686746989,0.8439156626506024,0.041526104417670684
2015-11-03,0.151557935627081,0.13923418423973363,0.7975294117647058,0.06323862375138735
2015-11-04,0.1537596518987342,0.12689556962025314,0.8180870253164556,0.05501582278481013
2015-11-05,0.154597975708502,0.11226720647773279,0.8519757085020242,0.03575303643724696
2015-11-06,0.1713437062937063,0.10511538461538461,0.8733881118881118,0.021493006993006995
2015-11-07,0.33541703703703707,0.15360740740740741,0.8301555555555555,0.016229629629629632
2015-11-08,0.25501391304347826,0.15679130434782607,0.7991652173913043,0.044060869565217396
2015-11-09,0.16286171171171174,0.12345045045045044,0.8334504504504505,0.0431036036036036
2015-11-10,0.18450167785234897,0.12113087248322148,0.8322147651006712,0.046667785234899326
2015-11-11,0.1695808219178082,0.11913698630136987,0.8345388127853882,0.046324200913242006
2015-11-12,0.16883333333333334,0.13957487922705314,0.8039613526570047,0.05646376811594203
2015-11-13,0.17121,0.13463076923076922,0.8156538461538462,0.04973076923076923
2015-11-14,0.22459066666666666,0.14690666666666669,0.80136,0.05173333333333333
2015-11-15,0.211295,0.13162,0.83521,0.033170000000000005
2015-11-16,0.1472404984423676,0.11566666666666665,0.846651090342679,0.037676012461059186
2015-11-17,0.2026934065934066,0.11746703296703298,0.8533076923076922,0.02921978021978022
2015-11-18,0.21052254098360657,0.12814344262295083,0.8449344262295081,0.026922131147540985
2015-11-19,0.18314977973568283,0.10452863436123348,0.8758193832599119,0.019651982378854627
2015-11-20,0.12406713995943205,0.09396348884381338,0.8630486815415822,0.04299188640973631
2015-11-21,0.21884344262295083,0.12622131147540983,0.8440245901639345,0.02973770491803279
2015-11-22,0.267037323943662,0.1397394366197183,0.8375422535211268,0.02273943661971831
2015-11-23,0.19114666666666666,0.12316969696969697,0.8423030303030302,0.034527272727272726
